Date,Price
2024-05-01,134
2024-05-15,480
2024-05-23,396
2024-05-30,480
2024-06-27,48
2024-07-11,480
2024-10-11,48
2024-10-17,480
2024-11-27,96
2024-12-04,480
2024-12-20,96
2025-01-03,480
2025-02-10,48
2025-02-17,480
2025-03-13,96
2025-03-20,480
2025-05-29,96
2025-06-05,480
2025-06-26,96
2025-06-27,96
2025-07-10,480
2025-09-29,96
2025-10-06,480
2025-12-18,96
2026-01-05,480
2026-03-19,96
2026-03-26,480
2026-04-15,480
