Date,Price
2019-03-28,719.0
2019-03-30,719.0
2019-03-30,719.0
2019-12-19,719.0
2020-01-02,719.0
2020-01-23,719.0
2020-01-27,719.0
2020-03-31,719.0
2020-04-06,719.0
2020-06-25,719.0
2020-07-09,719.0
2020-08-11,719.0
2020-08-18,719.0
2020-11-25,719.0
2020-12-01,719.0
2020-12-22,719.0
2021-01-05,719.0
