Date,Price
2017-03-03,1330.0
2017-06-22,1330.0
2017-07-05,1330.0
2017-09-06,1330.0
2017-09-25,1330.0
2017-11-22,1330.0
2017-11-28,1330.0
2018-03-01,1330.0
2018-03-14,1330.0
2018-04-22,1330.0
2018-05-06,1330.0
2018-09-19,1330.0
2018-10-02,1330.0
2018-11-21,1330.0
2018-11-27,1330.0
2019-02-26,1330.0
2019-04-29,1330.0
2019-05-06,1330.0
2019-07-22,1330.0
2019-08-05,1330.0
2019-12-06,1330.0
2019-12-09,1330.0
2020-02-27,1330.0
2020-03-02,1330.0
2020-09-23,1330.0
2020-10-07,1330.0
2020-12-22,1330.0
2021-01-05,1330.0
