Date,Price
2020-06-08,1600.0
2020-07-09,1600.0
2020-09-24,1600.0
2020-09-28,1600.0
2020-10-29,1600.0
2020-11-02,1600.0
2020-11-25,1600.0
2020-12-04,1600.0
2020-12-22,1600.0
2021-01-05,1600.0
