Date,Price
2016-04-14,3139.0
2016-06-23,3139.0
2016-07-04,3139.0
2016-09-02,3139.0
2016-09-05,3139.0
2016-09-13,3139.0
2016-09-20,3139.0
2016-10-20,3139.0
2016-10-25,3139.0
2016-10-28,3139.0
2016-11-02,3139.0
2016-11-23,3139.0
2016-11-30,3139.0
2016-12-22,3139.0
2016-12-23,3139.0
2017-01-02,3139.0
2017-01-18,3139.0
2017-01-20,3139.0
2017-04-07,3139.0
2017-04-10,3139.0
2017-05-09,3139.0
2017-05-14,3139.0
2017-06-22,3139.0
2017-07-05,3139.0
2017-09-21,3139.0
2017-09-26,3139.0
2017-10-26,3139.0
2017-10-26,3139.0
2017-10-26,3139.0
2017-11-01,3139.0
2017-11-22,3139.0
2017-11-28,3139.0
2017-12-07,3139.0
2017-12-11,3139.0
2017-12-21,3139.0
2018-01-04,3139.0
2018-02-15,3139.0
2018-02-19,3139.0
2018-02-22,3139.0
2018-02-26,3139.0
2018-05-17,3139.0
2018-05-25,3139.0
2018-06-21,3139.0
2018-07-05,3139.0
2018-09-06,3139.0
2018-09-10,3139.0
2018-10-29,3139.0
2018-11-01,3139.0
2018-11-21,3139.0
2018-11-27,3139.0
2018-12-06,3139.0
2018-12-11,3139.0
2018-12-20,3139.0
2019-01-03,3139.0
2019-02-04,3139.0
2019-02-11,3139.0
2019-05-09,3139.0
2019-05-13,3139.0
2019-05-30,3139.0
2019-06-07,3139.0
2019-06-25,3139.0
2019-07-09,3139.0
2019-07-18,3139.0
2019-07-22,3139.0
2019-10-17,3139.0
2019-10-25,3139.0
2019-11-26,3139.0
2019-12-03,3139.0
2019-12-10,3139.0
2019-12-10,3139.0
2019-12-19,3139.0
2020-01-02,3139.0
2020-01-23,3139.0
2020-01-27,3139.0
2020-03-17,3139.0
2020-03-20,3139.0
2020-05-12,3139.0
2020-05-18,3139.0
2020-06-25,3139.0
2020-07-09,3139.0
2020-09-24,3139.0
2020-09-28,3139.0
2020-10-29,3139.0
2020-11-02,3139.0
2020-11-25,3139.0
2020-12-01,3139.0
2020-12-22,3139.0
2021-01-05,3139.0
2021-02-10,3139.0
