Date,Price
2024-04-29,389
2024-05-13,2999
2024-06-27,299
2024-07-11,2999
2024-08-05,449
2024-08-19,2999
2024-09-19,449
2024-09-26,2999
2024-10-28,239
2024-11-11,2999
2024-11-27,239
2024-12-05,2999
2024-12-11,239
2025-01-03,2999
2025-01-27,449
2025-02-10,2999
2025-03-13,239
2025-03-27,2999
2025-05-01,239
2025-05-15,2999
2025-06-19,149
2025-06-27,149
2025-07-10,2999
2025-08-19,149
2025-09-02,2999
2026-03-12,149
2026-03-26,2999
2026-04-16,2999
